"981.41994","981.42024","981.42059","981.42100","981.42144","981.42193","981.42245","981.42300","981.42358","981.42418","981.42480","981.42544","981.42610","981.42677","981.42745","981.42814","981.42883","981.42953","981.43023","981.43093","981.43162","981.43232","981.43300","981.43368","981.43435","981.43501","981.43565","981.43628","981.43689","981.43749","981.43806","981.43862","981.43915","981.43966","981.44015","981.44061","981.44105","981.44146","981.44184","981.44219","981.44251","981.44281","981.44307","981.44330","981.44349","981.44366","981.44379","981.44389","981.44396","981.44399","981.44399","981.44396","981.44389","981.44379","981.44366","981.44349","981.44330","981.44307","981.44281","981.44251","981.44219","981.44184","981.44146","981.44105","981.44061","981.44015","981.43966","981.43915","981.43862","981.43806","981.43749","981.43689","981.43628","981.43565","981.43501","981.43435","981.43368","981.43300","981.43232","981.43162","981.43093","981.43023","981.42953","981.42883","981.42814","981.42745","981.42677","981.42610","981.42544","981.42480","981.42418","981.42358","981.42300","981.42245","981.42193","981.42144","981.42100","981.42059","981.42024","981.41994"
"989.28229","989.28260","989.28296","989.28337","989.28382","989.28432","989.28484","989.28540","989.28598","989.28659","989.28721","989.28786","989.28852","989.28920","989.28988","989.29058","989.29128","989.29198","989.29269","989.29339","989.29409","989.29479","989.29548","989.29617","989.29684","989.29750","989.29815","989.29878","989.29940","989.30000","989.30058","989.30114","989.30168","989.30220","989.30269","989.30315","989.30359","989.30400","989.30439","989.30474","989.30507","989.30536","989.30563","989.30586","989.30606","989.30622","989.30636","989.30646","989.30653","989.30656","989.30656","989.30653","989.30646","989.30636","989.30622","989.30606","989.30586","989.30563","989.30536","989.30507","989.30474","989.30439","989.30400","989.30359","989.30315","989.30269","989.30220","989.30168","989.30114","989.30058","989.30000","989.29940","989.29878","989.29815","989.29750","989.29684","989.29617","989.29548","989.29479","989.29409","989.29339","989.29269","989.29198","989.29128","989.29058","989.28988","989.28920","989.28852","989.28786","989.28721","989.28659","989.28598","989.28540","989.28484","989.28432","989.28382","989.28337","989.28296","989.28260","989.28229"
"997.70442","997.70475","997.70513","997.70555","997.70601","997.70651","997.70704","997.70760","997.70819","997.70880","997.70944","997.71009","997.71076","997.71144","997.71213","997.71283","997.71353","997.71424","997.71495","997.71567","997.71637","997.71708","997.71778","997.71846","997.71914","997.71981","997.72047","997.72111","997.72173","997.72233","997.72292","997.72348","997.72403","997.72455","997.72504","997.72551","997.72595","997.72637","997.72676","997.72711","997.72744","997.72774","997.72800","997.72824","997.72844","997.72861","997.72874","997.72884","997.72891","997.72895","997.72895","997.72891","997.72884","997.72874","997.72861","997.72844","997.72824","997.72800","997.72774","997.72744","997.72711","997.72676","997.72637","997.72595","997.72551","997.72504","997.72455","997.72403","997.72348","997.72292","997.72233","997.72173","997.72111","997.72047","997.71981","997.71914","997.71846","997.71778","997.71708","997.71637","997.71567","997.71495","997.71424","997.71353","997.71283","997.71213","997.71144","997.71076","997.71009","997.70944","997.70880","997.70819","997.70760","997.70704","997.70651","997.70601","997.70555","997.70513","997.70475","997.70442"
"1006.76639","1006.76674","1006.76713","1006.76756","1006.76803","1006.76854","1006.76908","1006.76964","1006.77024","1006.77086","1006.77150","1006.77216","1006.77283","1006.77352","1006.77422","1006.77493","1006.77564","1006.77635","1006.77707","1006.77779","1006.77850","1006.77921","1006.77992","1006.78061","1006.78130","1006.78197","1006.78263","1006.78328","1006.78391","1006.78452","1006.78511","1006.78568","1006.78623","1006.78675","1006.78725","1006.78772","1006.78817","1006.78859","1006.78898","1006.78934","1006.78967","1006.78997","1006.79024","1006.79048","1006.79068","1006.79085","1006.79098","1006.79109","1006.79116","1006.79119","1006.79119","1006.79116","1006.79109","1006.79098","1006.79085","1006.79068","1006.79048","1006.79024","1006.78997","1006.78967","1006.78934","1006.78898","1006.78859","1006.78817","1006.78772","1006.78725","1006.78675","1006.78623","1006.78568","1006.78511","1006.78452","1006.78391","1006.78328","1006.78263","1006.78197","1006.78130","1006.78061","1006.77992","1006.77921","1006.77850","1006.77779","1006.77707","1006.77635","1006.77564","1006.77493","1006.77422","1006.77352","1006.77283","1006.77216","1006.77150","1006.77086","1006.77024","1006.76964","1006.76908","1006.76854","1006.76803","1006.76756","1006.76713","1006.76674","1006.76639"
"1016.56625","1016.56662","1016.56702","1016.56747","1016.56795","1016.56847","1016.56901","1016.56959","1016.57020","1016.57082","1016.57147","1016.57214","1016.57282","1016.57351","1016.57422","1016.57493","1016.57565","1016.57637","1016.57710","1016.57782","1016.57855","1016.57926","1016.57997","1016.58068","1016.58137","1016.58205","1016.58272","1016.58337","1016.58400","1016.58462","1016.58521","1016.58579","1016.58634","1016.58687","1016.58738","1016.58786","1016.58831","1016.58873","1016.58912","1016.58949","1016.58982","1016.59012","1016.59040","1016.59063","1016.59084","1016.59101","1016.59115","1016.59125","1016.59132","1016.59135","1016.59135","1016.59132","1016.59125","1016.59115","1016.59101","1016.59084","1016.59063","1016.59040","1016.59012","1016.58982","1016.58949","1016.58912","1016.58873","1016.58831","1016.58786","1016.58738","1016.58687","1016.58634","1016.58579","1016.58521","1016.58462","1016.58400","1016.58337","1016.58272","1016.58205","1016.58137","1016.58068","1016.57997","1016.57926","1016.57855","1016.57782","1016.57710","1016.57637","1016.57565","1016.57493","1016.57422","1016.57351","1016.57282","1016.57214","1016.57147","1016.57082","1016.57020","1016.56959","1016.56901","1016.56847","1016.56795","1016.56747","1016.56702","1016.56662","1016.56625"
"1027.22586","1027.22624","1027.22666","1027.22712","1027.22762","1027.22814","1027.22870","1027.22929","1027.22990","1027.23054","1027.23119","1027.23187","1027.23256","1027.23326","1027.23397","1027.23469","1027.23542","1027.23615","1027.23688","1027.23762","1027.23835","1027.23907","1027.23979","1027.24050","1027.24120","1027.24189","1027.24256","1027.24322","1027.24386","1027.24448","1027.24508","1027.24567","1027.24622","1027.24676","1027.24727","1027.24775","1027.24821","1027.24864","1027.24903","1027.24940","1027.24974","1027.25005","1027.25032","1027.25056","1027.25077","1027.25094","1027.25108","1027.25118","1027.25125","1027.25129","1027.25129","1027.25125","1027.25118","1027.25108","1027.25094","1027.25077","1027.25056","1027.25032","1027.25005","1027.24974","1027.24940","1027.24903","1027.24864","1027.24821","1027.24775","1027.24727","1027.24676","1027.24622","1027.24567","1027.24508","1027.24448","1027.24386","1027.24322","1027.24256","1027.24189","1027.24120","1027.24050","1027.23979","1027.23907","1027.23835","1027.23762","1027.23688","1027.23615","1027.23542","1027.23469","1027.23397","1027.23326","1027.23256","1027.23187","1027.23119","1027.23054","1027.22990","1027.22929","1027.22870","1027.22814","1027.22762","1027.22712","1027.22666","1027.22624","1027.22586"
"1038.89909","1038.89948","1038.89992","1038.90039","1038.90090","1038.90144","1038.90201","1038.90261","1038.90323","1038.90387","1038.90454","1038.90522","1038.90592","1038.90663","1038.90735","1038.90808","1038.90882","1038.90956","1038.91030","1038.91104","1038.91178","1038.91251","1038.91324","1038.91395","1038.91466","1038.91536","1038.91604","1038.91670","1038.91735","1038.91798","1038.91859","1038.91918","1038.91974","1038.92028","1038.92080","1038.92129","1038.92175","1038.92218","1038.92259","1038.92296","1038.92330","1038.92361","1038.92388","1038.92413","1038.92434","1038.92451","1038.92465","1038.92476","1038.92483","1038.92486","1038.92486","1038.92483","1038.92476","1038.92465","1038.92451","1038.92434","1038.92413","1038.92388","1038.92361","1038.92330","1038.92296","1038.92259","1038.92218","1038.92175","1038.92129","1038.92080","1038.92028","1038.91974","1038.91918","1038.91859","1038.91798","1038.91735","1038.91670","1038.91604","1038.91536","1038.91466","1038.91395","1038.91324","1038.91251","1038.91178","1038.91104","1038.91030","1038.90956","1038.90882","1038.90808","1038.90735","1038.90663","1038.90592","1038.90522","1038.90454","1038.90387","1038.90323","1038.90261","1038.90201","1038.90144","1038.90090","1038.90039","1038.89992","1038.89948","1038.89909"
"1051.78394","1051.78435","1051.78481","1051.78529","1051.78581","1051.78636","1051.78695","1051.78755","1051.78819","1051.78884","1051.78952","1051.79021","1051.79092","1051.79164","1051.79237","1051.79311","1051.79385","1051.79460","1051.79535","1051.79610","1051.79685","1051.79759","1051.79832","1051.79905","1051.79977","1051.80047","1051.80116","1051.80184","1051.80249","1051.80313","1051.80375","1051.80434","1051.80491","1051.80546","1051.80598","1051.80648","1051.80694","1051.80738","1051.80779","1051.80817","1051.80851","1051.80883","1051.80911","1051.80935","1051.80956","1051.80974","1051.80988","1051.80999","1051.81006","1051.81010","1051.81010","1051.81006","1051.80999","1051.80988","1051.80974","1051.80956","1051.80935","1051.80911","1051.80883","1051.80851","1051.80817","1051.80779","1051.80738","1051.80694","1051.80648","1051.80598","1051.80546","1051.80491","1051.80434","1051.80375","1051.80313","1051.80249","1051.80184","1051.80116","1051.80047","1051.79977","1051.79905","1051.79832","1051.79759","1051.79685","1051.79610","1051.79535","1051.79460","1051.79385","1051.79311","1051.79237","1051.79164","1051.79092","1051.79021","1051.78952","1051.78884","1051.78819","1051.78755","1051.78695","1051.78636","1051.78581","1051.78529","1051.78481","1051.78435","1051.78394"
"1066.14093","1066.14137","1066.14184","1066.14234","1066.14287","1066.14344","1066.14403","1066.14465","1066.14529","1066.14596","1066.14664","1066.14735","1066.14806","1066.14880","1066.14954","1066.15029","1066.15104","1066.15180","1066.15256","1066.15332","1066.15408","1066.15483","1066.15558","1066.15631","1066.15704","1066.15775","1066.15845","1066.15914","1066.15980","1066.16045","1066.16107","1066.16168","1066.16226","1066.16281","1066.16334","1066.16384","1066.16431","1066.16476","1066.16517","1066.16555","1066.16590","1066.16622","1066.16650","1066.16675","1066.16697","1066.16715","1066.16729","1066.16740","1066.16747","1066.16751","1066.16751","1066.16747","1066.16740","1066.16729","1066.16715","1066.16697","1066.16675","1066.16650","1066.16622","1066.16590","1066.16555","1066.16517","1066.16476","1066.16431","1066.16384","1066.16334","1066.16281","1066.16226","1066.16168","1066.16107","1066.16045","1066.15980","1066.15914","1066.15845","1066.15775","1066.15704","1066.15631","1066.15558","1066.15483","1066.15408","1066.15332","1066.15256","1066.15180","1066.15104","1066.15029","1066.14954","1066.14880","1066.14806","1066.14735","1066.14664","1066.14596","1066.14529","1066.14465","1066.14403","1066.14344","1066.14287","1066.14234","1066.14184","1066.14137","1066.14093"
"1082.32204","1082.32249","1082.32298","1082.32349","1082.32404","1082.32462","1082.32522","1082.32586","1082.32651","1082.32719","1082.32789","1082.32860","1082.32933","1082.33008","1082.33083","1082.33159","1082.33236","1082.33313","1082.33390","1082.33467","1082.33544","1082.33621","1082.33696","1082.33771","1082.33845","1082.33917","1082.33988","1082.34057","1082.34125","1082.34191","1082.34254","1082.34315","1082.34374","1082.34430","1082.34484","1082.34535","1082.34583","1082.34628","1082.34670","1082.34709","1082.34744","1082.34777","1082.34805","1082.34831","1082.34852","1082.34871","1082.34885","1082.34896","1082.34904","1082.34907","1082.34907","1082.34904","1082.34896","1082.34885","1082.34871","1082.34852","1082.34831","1082.34805","1082.34777","1082.34744","1082.34709","1082.34670","1082.34628","1082.34583","1082.34535","1082.34484","1082.34430","1082.34374","1082.34315","1082.34254","1082.34191","1082.34125","1082.34057","1082.33988","1082.33917","1082.33845","1082.33771","1082.33696","1082.33621","1082.33544","1082.33467","1082.33390","1082.33313","1082.33236","1082.33159","1082.33083","1082.33008","1082.32933","1082.32860","1082.32789","1082.32719","1082.32651","1082.32586","1082.32522","1082.32462","1082.32404","1082.32349","1082.32298","1082.32249","1082.32204"
